TGW,HI,BM,NDVI_VG1,NDVI_VG2,NDVI_VG4,NDVI_GF1,NDVI_GF2,NDVI_GF3,NDVI_UAV_3,NDVI_UAV_4,NDVI_UAV_5,20151213-20160111_TempOut_AVG,20151213-20160111_HiTemp_AVG,20151213-20160111_LowTemp_AVG,20151213-20160111_OutHum_AVG,20151213-20160111_DewPt_AVG,20151213-20160111_WindSpeed_AVG,20151213-20160111_WindRun_AVG,20151213-20160111_HiSpeed_AVG,20151213-20160111_WindChill_AVG,20151213-20160111_HeatIndex_AVG,20151213-20160111_THWIndex_AVG,20151213-20160111_Bar_AVG,20151213-20160111_Rain_AVG,20151213-20160111_RainRate_AVG,20151213-20160111_SolarRad_AVG,20151213-20160111_SolarEnergy_AVG,20151213-20160111_HiSolarRad_AVG,20151213-20160111_UVIndex_AVG,20151213-20160111_UVDose_AVG,20151213-20160111_HiUV_AVG,20151213-20160111_HeatD_D_AVG,20151213-20160111_Cool_DD_AVG,20151213-20160111_InTemp_AVG,20151213-20160111_InHum_AVG,20151213-20160111_InDew_AVG,20151213-20160111_InHeat_AVG,20151213-20160111_InEMC_AVG,20151213-20160111_InAirDensity_AVG,20151213-20160111_ET_AVG,20151213-20160111_WindSamp_AVG,20151213-20160111_ISSRecept_AVG,20160112-20160210_TempOut_AVG,20160112-20160210_HiTemp_AVG,20160112-20160210_LowTemp_AVG,20160112-20160210_OutHum_AVG,20160112-20160210_DewPt_AVG,20160112-20160210_WindSpeed_AVG,20160112-20160210_WindRun_AVG,20160112-20160210_HiSpeed_AVG,20160112-20160210_WindChill_AVG,20160112-20160210_HeatIndex_AVG,20160112-20160210_THWIndex_AVG,20160112-20160210_Bar_AVG,20160112-20160210_Rain_AVG,20160112-20160210_RainRate_AVG,20160112-20160210_SolarRad_AVG,20160112-20160210_SolarEnergy_AVG,20160112-20160210_HiSolarRad_AVG,20160112-20160210_UVIndex_AVG,20160112-20160210_UVDose_AVG,20160112-20160210_HiUV_AVG,20160112-20160210_HeatD_D_AVG,20160112-20160210_Cool_DD_AVG,20160112-20160210_InTemp_AVG,20160112-20160210_InHum_AVG,20160112-20160210_InDew_AVG,20160112-20160210_InHeat_AVG,20160112-20160210_InEMC_AVG,20160112-20160210_InAirDensity_AVG,20160112-20160210_ET_AVG,20160112-20160210_WindSamp_AVG,20160112-20160210_ISSRecept_AVG,20160211-20160216_TempOut_AVG,20160211-20160216_HiTemp_AVG,20160211-20160216_LowTemp_AVG,20160211-20160216_OutHum_AVG,20160211-20160216_DewPt_AVG,20160211-20160216_WindSpeed_AVG,20160211-20160216_WindRun_AVG,20160211-20160216_HiSpeed_AVG,20160211-20160216_WindChill_AVG,20160211-20160216_HeatIndex_AVG,20160211-20160216_THWIndex_AVG,20160211-20160216_Bar_AVG,20160211-20160216_Rain_AVG,20160211-20160216_RainRate_AVG,20160211-20160216_SolarRad_AVG,20160211-20160216_SolarEnergy_AVG,20160211-20160216_HiSolarRad_AVG,20160211-20160216_UVIndex_AVG,20160211-20160216_UVDose_AVG,20160211-20160216_HiUV_AVG,20160211-20160216_HeatD_D_AVG,20160211-20160216_Cool_DD_AVG,20160211-20160216_InTemp_AVG,20160211-20160216_InHum_AVG,20160211-20160216_InDew_AVG,20160211-20160216_InHeat_AVG,20160211-20160216_InEMC_AVG,20160211-20160216_InAirDensity_AVG,20160211-20160216_ET_AVG,20160211-20160216_WindSamp_AVG,20160211-20160216_ISSRecept_AVG,YLD
44.078505,0.492846,1320.499769,0.179665,0.230893,0.788827,0.806969,0.781115,0.66885,0.714441,0.796063,0.89466,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,649.7006
41.587912,0.497988,1352.498258,0.168579,0.18676,0.768803,0.784912,0.719778,0.638351,0.658876,0.767727,0.888323,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,673.3997
43.655264,0.485644,1399.270731,0.171104,0.211546,0.775821,0.788854,0.735369,0.665953,0.655402,0.735332,0.877176,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,680.2429
37.922722,0.42127,1560.851036,0.180605,0.209202,0.760114,0.760782,0.769787,0.751141,0.674235,0.742118,0.877044,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,653.8277
45.452933,0.449404,1148.37268,0.185602,0.211326,0.798718,0.755003,0.724767,0.627781,0.643733,0.793789,0.88016,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,515.9695
35.934777,0.353642,1109.123824,0.17788,0.229531,0.801699,0.785132,0.782192,0.73789,0.712566,0.814851,0.879531,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,392.441
48.890496,0.449593,1499.858063,0.175573,0.228019,0.824557,0.774207,0.785987,0.61554,0.71651,0.774455,0.893449,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,674.1383
45.871412,0.483359,1321.108133,0.180229,0.218839,0.794046,0.780552,0.719853,0.64188,0.705866,0.810188,0.893553,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,636.9588
42.662016,0.438118,1575.615098,0.185095,0.21213,0.814968,0.796092,0.783598,0.692606,0.705132,0.789644,0.88851,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,691.5849
46.637963,0.474559,1451.65837,0.19824,0.206976,0.806971,0.788136,0.737589,0.646453,0.696117,0.808338,0.892982,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,691.1499
33.713575,0.382554,858.212556,0.185557,0.208775,0.779582,0.719572,0.741538,0.711972,0.668331,0.733633,0.892605,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,327.2487
36.723384,0.479795,1306.546815,0.170623,0.209492,0.75499,0.791998,0.725703,0.661375,0.669844,0.773048,0.87457,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,625.5538
44.426165,0.502807,1315.326323,0.166719,0.181956,0.763049,0.739358,0.69651,0.636592,0.615128,0.731478,0.870309,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,659.3416
45.810559,0.491358,1332.636057,0.159406,0.193645,0.742248,0.77331,0.645195,0.609882,0.673107,0.780984,0.886212,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,655.0513
48.87675,0.496893,1310.294117,0.160686,0.186272,0.74765,0.739064,0.667258,0.625034,0.638026,0.74645,0.872978,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,652.4209
47.627719,0.480625,1076.281849,0.172447,0.205275,0.73022,0.718237,0.696362,0.62923,0.587174,0.679821,0.854049,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,517.5783
41.78085,0.43145,1573.636209,0.180389,0.22957,0.816158,0.77645,0.787523,0.6813,0.743509,0.814048,0.898903,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,680.127
45.596912,0.452238,1475.472927,0.159895,0.20137,0.802742,0.797847,0.746638,0.682415,0.69552,0.817863,0.899133,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,667.3742
41.290238,0.490662,1329.779232,0.16808,0.206956,0.760485,0.723814,0.743437,0.609354,0.695924,0.754434,0.881259,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,646.9308
34.134188,0.49305,1291.374831,0.167722,0.182639,0.721786,0.746488,0.668127,0.607486,0.652399,0.729057,0.871793,14.66671296,14.78703704,14.54715278,65.08449074,7.292916667,2.23537037,0.374199074,5.808703704,14.62590278,14.24604167,14.20527778,1009.283958,0.000993056,0.011736111,157.844213,2.262752315,175.0472222,0.252939815,0.018083333,0.303703704,0.020212037,0.004403704,19.2249537,43.74837963,6.445902778,18.04525463,8.36693287,1.191587431,0.019657407,227.4821759,99.41319444,14.76877315,14.91398148,14.6231713,67.87199074,7.953865741,1.965694444,0.329,5.058171296,14.74333333,14.46861111,14.44310185,1010.451759,0.000405093,0,199.4238426,2.858810185,208.030787,0.45287037,0.032310185,0.487291667,0,0,20.37962963,48.66134259,9.11275463,19.55717593,9.09362037,1.18617162,0.02344213,213.8078704,93.70842593,17.91026352,18.06574202,17.75963939,72.21359223,12.22649098,1.393619972,0.23332871,3.680166436,17.91026352,18.04008322,18.04008322,1006.976006,0,0,222.2052705,3.185298197,231.3398058,0.591955617,0.042274619,0.653398058,0,0,23.80305132,52.56033287,13.49112344,23.78224688,9.646116505,1.163846602,0.026255201,219.0249653,96.03869626,634.6407
